Date,Open,High,Low,Close,Adj Close,Volume
2011-10-24,38.626888,38.691589,38.224300,38.439972,32.431091,4339300
2011-10-25,38.217110,38.763481,37.850468,37.987061,32.048996,3337500
2011-10-26,38.418404,38.727535,37.332855,38.138031,32.176361,4817100
2011-10-27,39.051041,39.460819,38.626888,39.101364,32.989109,4922100
2011-10-28,39.058231,39.352982,38.339325,38.921638,32.837482,4559000
2011-10-31,38.648453,39.187634,38.511864,38.511864,32.491753,3527500
2011-11-01,37.749821,38.289001,37.498203,37.828899,31.915556,5743400
2011-11-02,38.166786,38.353703,37.785767,38.209923,32.237026,4614900
2011-11-03,38.554996,38.907261,38.109272,38.849747,32.776825,4319800
2011-11-04,38.842560,39.230770,38.353703,38.806614,32.740429,5502200
2011-11-07,38.928829,39.360172,38.648453,39.273903,33.134670,4894700
2011-11-08,39.432064,40.100647,39.122932,39.992809,33.741207,5567600
2011-11-09,39.130123,39.978432,39.043854,39.403309,33.243855,8791900
2011-11-10,39.726814,39.726814,39.029476,39.352982,33.201393,4587900
2011-11-11,39.690868,40.222862,39.489574,40.122215,33.850384,3393300
2011-11-14,39.935299,40.115025,39.690868,39.748383,33.534985,2658600
2011-11-15,39.741192,40.000000,39.403309,39.834652,33.607765,2570200
2011-11-16,39.539898,39.841839,39.115746,39.173256,33.049763,3597900
2011-11-17,39.000717,39.317039,38.188354,38.655643,32.613056,3795800
2011-11-18,38.777859,38.871315,38.404026,38.705967,32.655521,4372000
2011-11-21,38.217110,38.634075,37.864845,38.454350,32.443233,3367100
2011-11-22,38.554996,39.769951,38.360893,39.187634,33.061897,6216700
2011-11-23,38.885693,38.986340,38.195541,38.231487,32.255215,3761800
2011-11-25,38.260246,38.346512,37.771389,37.900791,31.976208,3052200
2011-11-28,38.705967,39.360172,38.569374,39.209202,33.080097,4450600
2011-11-29,39.245148,39.554279,39.216393,39.460819,33.292374,3379800
2011-11-30,40.309132,40.618259,39.985622,40.287563,33.989883,5330700
2011-12-01,40.330696,40.639828,40.172539,40.467289,34.141525,4725600
2011-12-02,40.711720,40.891445,40.323509,40.438534,34.117252,4105300
2011-12-05,40.869877,41.150253,40.690151,41.042416,34.626740,4560100
2011-12-06,41.006470,41.329979,40.553558,41.214954,34.772308,4253600
2011-12-07,41.315601,41.775700,41.006470,41.703812,35.184742,6526500
2011-12-08,41.581596,42.379581,41.258087,41.329979,34.869358,6432500
2011-12-09,41.775700,42.099209,41.509705,41.667866,35.154423,5775700
2011-12-12,41.401871,42.451473,41.143063,42.386772,35.760956,7219100
2011-12-13,42.415527,42.537743,41.804459,41.897915,35.348515,5791000
2011-12-14,41.840401,42.171101,41.042416,41.243710,34.796570,6523700
2011-12-15,41.574406,41.739754,41.092739,41.337166,34.875416,4258200
2011-12-16,41.682243,41.804459,41.322788,41.480949,34.996727,6063300
2011-12-19,41.495327,41.804459,41.301224,41.409058,34.936069,3463400
2011-12-20,41.775700,42.135155,41.631920,41.933861,35.378838,5541600
2011-12-21,42.048885,42.199856,41.696621,42.012939,35.445557,5891500
2011-12-22,42.012939,42.077641,41.811646,41.976994,35.415234,3463700
2011-12-23,42.092022,42.437096,42.056076,42.437096,35.803402,2671500
2011-12-27,42.429905,42.760605,42.257370,42.631199,35.967167,3010100
2011-12-28,42.652767,42.703091,42.199856,42.401150,35.773071,2511700
2011-12-29,42.501797,42.983463,42.494610,42.832493,36.136986,2412200
2011-12-30,42.774982,42.839684,42.422718,42.422718,35.791275,1733400
2012-01-03,42.854061,43.062546,42.048885,42.106400,35.524391,4735600
2012-01-04,42.034508,42.774982,42.034508,42.393963,35.767006,5013100
2012-01-05,42.329258,42.774982,41.984184,42.717468,36.039963,5059600
2012-01-06,42.652767,43.120056,42.559311,43.026600,36.300751,3761200
2012-01-09,42.997845,43.055355,42.645580,42.861252,36.161263,3684600
2012-01-10,43.199139,43.457943,42.832493,43.127247,36.385674,4825900
2012-01-11,42.969086,44.313442,42.969086,43.795830,37.126122,8527300
2012-01-12,43.903667,44.248741,43.623291,43.752697,37.089558,4792600
2012-01-13,43.623291,44.083393,43.572968,44.018692,37.315063,5074600
2012-01-17,44.471603,44.931705,44.284687,44.493172,37.717278,4190800
2012-01-18,44.450035,45.291157,44.428471,45.046730,38.186523,5246800
2012-01-19,45.075485,45.276779,44.694466,44.910137,38.070728,5009600
2012-01-20,45.183323,45.607475,44.852623,44.917324,38.076824,5667200
2012-01-23,44.938892,45.003593,44.356579,44.766354,37.948853,3847300
2012-01-24,44.557873,44.831059,44.033070,44.766354,37.948853,4595000
2012-01-25,44.680088,45.176132,44.622574,45.039539,38.180431,3474300
2012-01-26,45.212078,45.291157,44.701653,44.917324,38.076824,2821000
2012-01-27,44.859814,45.298347,44.787922,45.183323,38.302311,5375100
2012-01-30,44.917324,45.887852,44.593819,45.780014,38.808144,4623500
2012-01-31,45.859093,46.153847,45.319912,45.528397,38.594841,4825600
2012-02-01,45.830338,46.304817,45.600288,46.139469,39.112843,4078200
2012-02-02,45.995686,46.182602,45.636234,45.851906,38.869083,4827400
2012-02-03,46.376709,46.549244,45.866283,45.895039,38.905647,5478500
2012-02-06,45.758446,46.060387,45.334293,45.427750,38.509514,7820600
2012-02-07,46.649891,47.296909,46.362328,46.621136,39.521160,17822300
2012-02-08,47.081238,47.232208,46.132278,46.326385,39.271309,8743200
2012-02-09,46.398273,46.779297,46.333572,46.664268,39.557724,8935500
2012-02-10,46.376709,46.894321,46.225739,46.542057,39.454124,5253600
2012-02-13,46.743351,46.772106,46.340763,46.427032,39.356621,4519000
2012-02-14,46.326385,46.333572,45.492451,45.995686,38.990971,7967500
2012-02-15,46.161034,46.333572,45.557152,45.808769,38.832516,5700100
2012-02-16,45.772827,46.635513,45.744068,46.534866,39.448029,4179900
2012-02-17,46.678650,47.074047,46.534866,46.908699,39.764927,7671000
2012-02-21,47.059669,47.375988,46.937454,47.088425,39.917297,4580100
2012-02-22,46.966213,47.440689,46.800861,47.375988,40.161049,5902500
2012-02-23,47.332855,47.397556,46.887131,47.325665,40.118397,4167200
2012-02-24,47.296909,47.340042,46.951832,47.117184,39.941666,3343400
2012-02-27,46.887131,47.340042,46.736160,47.131561,39.953861,2437400
2012-02-28,47.124371,47.440689,47.052479,47.419125,40.197628,2987300
2012-02-29,47.440689,47.843277,47.167507,47.620419,40.368271,4175300
2012-03-01,47.613228,47.915169,47.440689,47.606037,40.356064,3548800
2012-03-02,47.541336,47.742630,47.411934,47.620419,40.368271,2891700
2012-03-05,47.627605,47.893600,47.455067,47.706684,40.441399,2313700
2012-03-06,47.232208,47.541336,46.786484,47.074047,39.905090,4458000
2012-03-07,47.088425,47.900791,46.980591,47.814522,40.532810,4118400
2012-03-08,47.426311,48.346512,47.318478,48.159599,40.825333,4960000
2012-03-09,48.569374,48.583752,48.224300,48.461540,41.081291,2906000
2012-03-12,48.583752,48.770668,48.037384,48.116463,40.788769,2658300
2012-03-13,48.475918,49.396118,48.389648,49.338604,41.824795,4012700
2012-03-14,49.460819,49.856220,49.029476,49.345795,41.830872,4755800
2012-03-15,49.626167,49.626167,48.914452,49.331417,41.818691,2787100
2012-03-16,49.367363,49.561466,48.964775,49.173256,41.684624,3622100
2012-03-19,49.266716,49.662113,48.885693,49.647736,42.086849,2836900
2012-03-20,49.446442,50.618259,49.439251,50.474480,42.787674,5240100
2012-03-21,50.373833,50.474480,50.057514,50.265995,42.610950,3046200
2012-03-22,50.165348,51.128685,50.165348,50.841122,43.098476,4900000
2012-03-23,50.905823,50.913013,50.050323,50.783607,43.049728,3805600
2012-03-26,50.884254,51.380302,50.819553,51.358734,43.537273,3282600
2012-03-27,51.473759,51.610352,50.733284,50.769230,43.037540,5121900
2012-03-28,50.776421,51.063984,50.352264,50.611073,42.903454,4316800
2012-03-29,50.323509,50.618259,50.115025,50.531990,42.836437,2762900
2012-03-30,50.898636,51.344357,50.596691,51.171818,43.378822,4890700
2012-04-02,51.114307,51.128685,50.244427,50.323509,42.659706,5858000
2012-04-03,50.345074,51.056793,50.273186,50.833931,43.092392,5702100
2012-04-04,50.452911,50.740475,50.186916,50.366642,42.696262,3190300
2012-04-05,50.316319,50.841122,50.158161,50.812366,43.074104,3194900
2012-04-09,50.086269,50.474480,50.086269,50.323509,42.659706,2549500
2012-04-10,50.143780,50.431343,49.187634,49.230770,41.733376,4454200
2012-04-11,49.453632,50.675774,49.352982,50.402588,42.905323,5024400
2012-04-12,50.503235,51.028038,50.230049,50.948959,43.370392,3203000
2012-04-13,50.884254,52.983463,50.841122,52.379581,44.588226,8544000
2012-04-16,52.552120,52.674335,51.531273,51.941051,44.214912,7777400
2012-04-17,52.789360,52.947521,52.041698,52.616821,44.790180,6156800
2012-04-18,52.271748,52.674335,52.199856,52.437096,44.637177,7295000
2012-04-19,51.358734,52.293316,51.028038,51.337166,43.700863,11043700
2012-04-20,51.926670,53.515457,51.617542,53.148815,45.243031,11210200
2012-04-23,52.861252,53.084110,52.336449,53.040977,45.151237,5733500
2012-04-24,52.825306,53.091301,51.818836,51.933861,44.208797,6111200
2012-04-25,52.257370,52.516174,51.876347,52.300503,44.520908,5858300
2012-04-26,52.329258,52.688713,52.020130,52.401150,44.606575,3901700
2012-04-27,52.444286,52.861252,52.034508,52.710281,44.869728,3353400
2012-04-30,52.566498,52.674335,52.070454,52.286125,44.508667,2856100
2012-05-01,52.494610,53.436378,52.393963,52.875629,45.010487,3226800
2012-05-02,52.703091,53.249462,52.573689,52.976276,45.096149,3447700
2012-05-03,53.199139,53.271027,51.387489,51.761322,44.061928,7968300
2012-05-04,51.552841,51.718189,50.891445,51.150253,43.541759,4121200
2012-05-07,51.121494,52.257370,50.927391,52.034508,44.294472,4669400
2012-05-08,51.710999,51.797268,50.905823,51.624729,43.945652,5685800
2012-05-09,51.035225,51.114307,50.503235,50.639828,43.107246,5331800
2012-05-10,51.013660,51.653488,50.877068,51.301224,43.670261,3853300
2012-05-11,51.114307,52.027317,51.092739,51.545650,43.878338,3540500
2012-05-14,51.114307,51.315601,50.107838,50.186916,42.721710,4735600
2012-05-15,50.179726,51.099930,50.079079,50.150970,42.691124,4647300
2012-05-16,50.222862,50.776421,50.194103,50.424156,42.923656,3745400
2012-05-17,50.359455,50.460102,48.820992,48.900070,41.626282,6007300
2012-05-18,48.950394,49.144501,48.332134,48.475918,41.265221,6533200
2012-05-21,48.648453,49.726814,48.346512,49.683681,42.293324,4025200
2012-05-22,50.007191,51.329979,49.798706,50.668583,43.131729,6156700
2012-05-23,50.230049,50.934578,49.935299,50.819553,43.260242,3703100
2012-05-24,51.063984,51.301224,49.978432,50.675774,43.137852,6037400
